Instrument Id,Instrument Type,Currency,Face Value,Book Value,Instrument Issue Date,Instrument Maturity Date,Next Principal Payment Amount,Next Interest Payment Amount,Rating Agency,Credit Rating,Customer Type,Next Principal Payment Due Date,Next Interest Payment Due Date,Accrued Interest,Included in Capital Tier 2
808030687400035,Chứng chỉ tiền gửi,VND,"320,000,000 "," 320,000,000 ",3/28/2022,4/28/2023," 320,000,000 ",,,,Khách hàng cá nhân,4/28/2023,4/28/2023," 11,804,055 ", No 
808030709300055,Chứng chỉ tiền gửi,VND,"170,000,000 "," 170,000,000 ",3/14/2022,4/14/2023," 170,000,000 ",,,,Khách hàng cá nhân,4/14/2023,4/14/2023," 6,740,384 ", No 
808030709300056,Chứng chỉ tiền gửi,VND,"450,000,000 "," 450,000,000 ",3/17/2022,4/17/2023," 450,000,000 ",,,,Khách hàng cá nhân,4/17/2023,4/17/2023," 17,575,890 ", No 
808030709300058,Chứng chỉ tiền gửi,VND,"210,000,000 "," 210,000,000 ",3/21/2022,4/21/2023," 210,000,000 ",,,,Khách hàng cá nhân,4/21/2023,4/21/2023," 8,036,384 ", No 
808030750700030,Chứng chỉ tiền gửi,VND,"200,000,000 "," 200,000,000 ",3/24/2022,4/24/2023," 200,000,000 ",,,,Khách hàng cá nhân,4/24/2023,4/24/2023," 7,535,342 ", No 
808030879700058,Chứng chỉ tiền gửi,VND,"200,000,000 "," 200,000,000 ",6/18/2021,6/18/2028," 200,000,000 ",,,,Khách hàng cá nhân,6/18/2028,6/18/2023," 4,315,068 ", Yes 
808030879700059,Chứng chỉ tiền gửi,VND,"800,000,000 "," 800,000,000 ",6/23/2021,6/23/2028," 800,000,000 ",,,,Khách hàng cá nhân,6/23/2028,6/23/2023," 16,438,356 ", Yes 
808030879700065,Chứng chỉ tiền gửi,VND,"300,000,000 "," 300,000,000 ",3/17/2022,4/17/2023," 300,000,000 ",,,,Khách hàng cá nhân,4/17/2023,4/17/2023," 11,717,260 ", No 
808030908100007,Chứng chỉ tiền gửi,VND,"180,000,000 "," 180,000,000 ",10/19/2021,4/19/2023," 180,000,000 ",,,,Khách hàng cá nhân,4/19/2023,4/19/2023," 12,235,315 ", No 
808030909400059,Chứng chỉ tiền gửi,VND,"1,280,000,000 "," 1,280,000,000 ",10/25/2021,4/25/2023," 1,280,000,000 ",,,,Khách hàng cá nhân,4/25/2023,4/25/2023," 85,502,247 ", No 
808030909400069,Chứng chỉ tiền gửi,VND,"930,000,000 "," 930,000,000 ",3/21/2022,4/21/2023," 930,000,000 ",,,,Khách hàng cá nhân,4/21/2023,4/21/2023," 35,589,699 ", No 
808030971600014,Chứng chỉ tiền gửi,VND,"100,000,000 "," 100,000,000 ",10/15/2021,4/15/2023," 100,000,000 ",,,,Khách hàng cá nhân,4/15/2023,4/15/2023," 6,875,753 ", No 
808031054200018,Chứng chỉ tiền gửi,VND,"3,000,000,000 "," 3,000,000,000 ",3/8/2022,4/8/2023," 3,000,000,000 ",,,,Khách hàng cá nhân,4/8/2023,4/8/2023," 122,498,630 ", No 
808031220700004,Chứng chỉ tiền gửi,VND,"100,000,000 "," 100,000,000 ",3/1/2017,3/1/2024," 100,000,000 ",,,,Khách hàng cá nhân,3/1/2024,3/1/2023," 4,200,000 ", Yes 
808031220700056,Chứng chỉ tiền gửi,VND,"180,000,000 "," 180,000,000 ",3/17/2022,4/17/2023," 180,000,000 ",,,,Khách hàng cá nhân,4/17/2023,4/17/2023," 7,030,356 ", No 
808031249800005,Chứng chỉ tiền gửi,VND,"250,000,000 "," 250,000,000 ",3/17/2017,3/17/2024," 250,000,000 ",,,,Khách hàng cá nhân,3/17/2024,3/17/2023," 9,700,000 ", Yes 
808031275700050,Chứng chỉ tiền gửi,VND,"100,000,000 "," 100,000,000 ",3/29/2022,4/29/2023," 100,000,000 ",,,,Khách hàng cá nhân,4/29/2023,4/29/2023," 3,669,041 ", No 
808031785800022,Chứng chỉ tiền gửi,VND,"100,000,000 "," 100,000,000 ",3/22/2022,4/22/2023," 100,000,000 ",,,,Khách hàng cá nhân,4/22/2023,4/22/2023," 3,807,123 ", No 
808031807900010,Chứng chỉ tiền gửi,VND,"200,000,000 "," 200,000,000 ",3/27/2017,3/27/2024," 200,000,000 ",,,,Khách hàng cá nhân,3/27/2024,3/27/2023," 7,360,000 ", Yes 
808032403400002,Chứng chỉ tiền gửi,VND,"500,000,000 "," 500,000,000 ",1/23/2017,1/23/2024," 500,000,000 ",,,,Khách hàng cá nhân,1/23/2024,1/23/2023," 24,800,000 ", Yes 
808032462100040,Chứng chỉ tiền gửi,VND,"380,000,000 "," 380,000,000 ",3/14/2022,4/14/2023," 380,000,000 ",,,,Khách hàng cá nhân,4/14/2023,4/14/2023," 15,066,740 ", No 
808032462100041,Chứng chỉ tiền gửi,VND,"1,530,000,000 "," 1,530,000,000 ",3/24/2022,4/24/2023," 1,530,000,000 ",,,,Khách hàng cá nhân,4/24/2023,4/24/2023," 57,645,370 ", No 
808032606600010,Chứng chỉ tiền gửi,VND,"100,000,000 "," 100,000,000 ",3/16/2022,4/16/2023," 100,000,000 ",,,,Khách hàng cá nhân,4/16/2023,4/16/2023," 3,925,479 ", No 
808032623100041,Chứng chỉ tiền gửi,VND,"850,000,000 "," 850,000,000 ",3/9/2022,4/9/2023," 850,000,000 ",,,,Khách hàng cá nhân,4/9/2023,4/9/2023," 34,540,274 ", No 
808032623100043,Chứng chỉ tiền gửi,VND,"120,000,000 "," 120,000,000 ",3/17/2022,4/17/2023," 120,000,000 ",,,,Khách hàng cá nhân,4/17/2023,4/17/2023," 4,686,904 ", No 
808032636100016,Chứng chỉ tiền gửi,VND,"120,000,000 "," 120,000,000 ",10/14/2021,4/14/2023," 120,000,000 ",,,,Khách hàng cá nhân,4/14/2023,4/14/2023," 8,274,411 ", No 
808032819700030,Chứng chỉ tiền gửi,VND,"400,000,000 "," 400,000,000 ",6/28/2021,6/28/2028," 400,000,000 ",,,,Khách hàng cá nhân,6/28/2028,6/28/2023," 7,808,219 ", Yes 
808032819700031,Chứng chỉ tiền gửi,VND,"240,000,000 "," 240,000,000 ",6/23/2021,6/23/2028," 240,000,000 ",,,,Khách hàng cá nhân,6/23/2028,6/23/2023," 4,931,507 ", Yes 
808032948200032,Chứng chỉ tiền gửi,VND,"300,000,000 "," 300,000,000 ",3/29/2022,4/29/2023," 300,000,000 ",,,,Khách hàng cá nhân,4/29/2023,4/29/2023," 11,007,123 ", No 
808033559200001,Chứng chỉ tiền gửi,VND,"1,200,000,000 "," 1,200,000,000 ",1/21/2017,1/21/2024," 1,200,000,000 ",,,,Khách hàng cá nhân,1/21/2024,1/21/2023," 60,000,000 ", Yes 
808033559200012,Chứng chỉ tiền gửi,VND,"1,200,000,000 "," 1,200,000,000 ",10/2/2020,10/2/2022," 1,200,000,000 ",,,,Khách hàng cá nhân,10/2/2022,10/2/2022," 191,736,986 ", No 
808033643100034,Chứng chỉ tiền gửi,VND,"200,000,000 "," 200,000,000 ",3/30/2022,4/30/2023," 200,000,000 ",,,,Khách hàng cá nhân,4/30/2023,4/30/2023," 7,298,630 ", No 
808033647400014,Chứng chỉ tiền gửi,VND,"1,600,000,000 "," 1,600,000,000 ",3/28/2022,4/28/2023," 1,600,000,000 ",,,,Khách hàng cá nhân,4/28/2023,4/28/2023," 59,020,274 ", No 
808033718700011,Chứng chỉ tiền gửi,VND,"500,000,000 "," 500,000,000 ",10/18/2021,4/18/2023," 500,000,000 ",,,,Khách hàng cá nhân,4/18/2023,4/18/2023," 34,084,932 ", No 
808033724700003,Chứng chỉ tiền gửi,VND,"500,000,000 "," 500,000,000 ",2/13/2017,2/13/2024," 500,000,000 ",,,,Khách hàng cá nhân,2/13/2024,2/13/2023," 22,800,000 ", Yes 
808033724700004,Chứng chỉ tiền gửi,VND,"200,000,000 "," 200,000,000 ",3/9/2017,3/9/2024," 200,000,000 ",,,,Khách hàng cá nhân,3/9/2024,3/9/2023," 8,080,000 ", Yes 
808033850700045,Chứng chỉ tiền gửi,VND,"200,000,000 "," 200,000,000 ",7/6/2021,7/6/2028," 200,000,000 ",,,,Khách hàng cá nhân,7/6/2028,7/6/2023," 3,575,342 ", Yes 
808033883600037,Chứng chỉ tiền gửi,VND,"260,000,000 "," 260,000,000 ",6/24/2021,6/24/2028," 260,000,000 ",,,,Khách hàng cá nhân,6/24/2028,6/24/2023," 5,289,041 ", Yes 
808033883600043,Chứng chỉ tiền gửi,VND,"210,000,000 "," 210,000,000 ",3/10/2022,4/10/2023," 210,000,000 ",,,,Khách hàng cá nhân,4/10/2023,4/10/2023," 8,492,055 ", No 
808033919400001,Chứng chỉ tiền gửi,VND,"1,000,000,000 "," 1,000,000,000 ",2/27/2017,2/27/2024," 1,000,000,000 ",,,,Khách hàng cá nhân,2/27/2024,2/27/2023," 42,800,000 ", Yes 
808033919400002,Chứng chỉ tiền gửi,VND,"1,000,000,000 "," 1,000,000,000 ",2/27/2017,2/27/2024," 1,000,000,000 ",,,,Khách hàng cá nhân,2/27/2024,2/27/2023," 42,800,000 ", Yes 
808033919400005,Chứng chỉ tiền gửi,VND,"1,800,000,000 "," 1,800,000,000 ",3/13/2017,3/13/2024," 1,800,000,000 ",,,,Khách hàng cá nhân,3/13/2024,3/13/2023," 71,280,000 ", Yes 
808033919400007,Chứng chỉ tiền gửi,VND,"1,000,000,000 "," 1,000,000,000 ",3/23/2017,3/23/2024," 1,000,000,000 ",,,,Khách hàng cá nhân,3/23/2024,3/23/2023," 37,600,000 ", Yes 
808034033200031,Chứng chỉ tiền gửi,VND,"450,000,000 "," 450,000,000 ",10/15/2021,4/15/2023," 450,000,000 ",,,,Khách hàng cá nhân,4/15/2023,4/15/2023," 30,940,890 ", No 
808034033200034,Chứng chỉ tiền gửi,VND,"1,050,000,000 "," 1,050,000,000 ",3/21/2022,4/21/2023," 1,050,000,000 ",,,,Khách hàng cá nhân,4/21/2023,4/21/2023," 40,181,918 ", No 
808034067200002,Chứng chỉ tiền gửi,VND,"300,000,000 "," 300,000,000 ",3/8/2017,3/8/2024," 300,000,000 ",,,,Khách hàng cá nhân,3/8/2024,3/8/2023," 12,180,000 ", Yes 
808034231000002,Chứng chỉ tiền gửi,VND,"500,000,000 "," 500,000,000 ",3/17/2017,3/17/2024," 500,000,000 ",,,,Khách hàng cá nhân,3/17/2024,3/17/2023," 19,400,000 ", Yes 
808034317700084,Chứng chỉ tiền gửi,VND,"130,000,000 "," 130,000,000 ",3/15/2022,4/15/2023," 130,000,000 ",,,,Khách hàng cá nhân,4/15/2023,4/15/2023," 5,128,767 ", No 
808034353000095,Chứng chỉ tiền gửi,VND,"350,000,000 "," 350,000,000 ",6/18/2021,6/18/2028," 350,000,000 ",,,,Khách hàng cá nhân,6/18/2028,6/18/2023," 7,551,370 ", Yes 
808034353000105,Chứng chỉ tiền gửi,VND,"2,120,000,000 "," 2,120,000,000 ",10/19/2021,4/19/2023," 2,120,000,000 ",,,,Khách hàng cá nhân,4/19/2023,4/19/2023," 144,104,822 ", No 
808034353000112,Chứng chỉ tiền gửi,VND,"490,000,000 "," 490,000,000 ",12/27/2021,12/27/2028," 490,000,000 ",,,,Khách hàng cá nhân,12/27/2028,12/27/2022," 26,870,795 ", Yes 
808034353000113,Chứng chỉ tiền gửi,VND,"150,000,000 "," 150,000,000 ",12/31/2021,12/31/2028," 150,000,000 ",,,,Khách hàng cá nhân,12/31/2028,12/31/2022," 8,107,397 ", Yes 
808034353000115,Chứng chỉ tiền gửi,VND,"250,000,000 "," 250,000,000 ",1/26/2022,1/26/2029," 250,000,000 ",,,,Khách hàng cá nhân,1/26/2029,1/26/2023," 12,230,137 ", Yes 
808034353000117,Chứng chỉ tiền gửi,VND,"120,000,000 "," 120,000,000 ",2/9/2022,2/9/2029," 120,000,000 ",,,,Khách hàng cá nhân,2/9/2029,2/9/2023," 5,539,068 ", Yes 
808034353000118,Chứng chỉ tiền gửi,VND,"1,380,000,000 "," 1,380,000,000 ",2/10/2022,2/10/2029," 1,380,000,000 ",,,,Khách hàng cá nhân,2/10/2029,2/10/2023," 63,427,068 ", Yes 
808034353000119,Chứng chỉ tiền gửi,VND,"400,000,000 "," 400,000,000 ",2/22/2022,2/22/2029," 400,000,000 ",,,,Khách hàng cá nhân,2/22/2029,2/22/2023," 17,437,808 ", Yes 
808034353000121,Chứng chỉ tiền gửi,VND,"480,000,000 "," 480,000,000 ",3/18/2022,4/18/2023," 480,000,000 ",,,,Khách hàng cá nhân,4/18/2023,4/18/2023," 18,652,932 ", No 
808034353000122,Chứng chỉ tiền gửi,VND,"240,000,000 "," 240,000,000 ",3/26/2022,4/26/2023," 240,000,000 ",,,,Khách hàng cá nhân,4/26/2023,4/26/2023," 8,947,726 ", No 
808034469400032,Chứng chỉ tiền gửi,VND,"880,000,000 "," 880,000,000 ",3/26/2022,4/26/2023," 880,000,000 ",,,,Khách hàng cá nhân,4/26/2023,4/26/2023," 32,808,329 ", No 
808034652000016,Chứng chỉ tiền gửi,VND,"100,000,000 "," 100,000,000 ",3/15/2022,4/15/2023," 100,000,000 ",,,,Khách hàng cá nhân,4/15/2023,4/15/2023," 3,945,205 ", No 
808034865400072,Chứng chỉ tiền gửi,VND,"200,000,000 "," 200,000,000 ",2/14/2017,2/14/2024," 200,000,000 ",,,,Khách hàng cá nhân,2/14/2024,2/14/2023," 9,080,000 ", Yes 
808034865400076,Chứng chỉ tiền gửi,VND,"4,700,000,000 "," 4,700,000,000 ",2/28/2017,2/28/2024," 4,700,000,000 ",,,,Khách hàng cá nhân,2/28/2024,2/28/2023," 200,220,000 ", Yes 
808034865400083,Chứng chỉ tiền gửi,VND,"100,000,000 "," 100,000,000 ",3/31/2017,3/31/2024," 100,000,000 ",,,,Khách hàng cá nhân,3/31/2024,3/31/2023," 3,620,000 ", Yes 
808034865400085,Chứng chỉ tiền gửi,VND,"870,000,000 "," 870,000,000 ",4/1/2017,4/1/2024," 870,000,000 ",,,,Khách hàng cá nhân,4/1/2024,4/1/2023," 31,320,000 ", Yes 
808034865400086,Chứng chỉ tiền gửi,VND,"2,030,000,000 "," 2,030,000,000 ",4/1/2017,4/1/2024," 2,030,000,000 ",,,,Khách hàng cá nhân,4/1/2024,4/1/2023," 73,080,000 ", Yes 
808034865400087,Chứng chỉ tiền gửi,VND,"100,000,000 "," 100,000,000 ",4/1/2017,4/1/2024," 100,000,000 ",,,,Khách hàng cá nhân,4/1/2024,4/1/2023," 3,600,000 ", Yes 
808034865400088,Chứng chỉ tiền gửi,VND,"2,000,000,000 "," 2,000,000,000 ",3/31/2017,3/31/2024," 2,000,000,000 ",,,,Khách hàng cá nhân,3/31/2024,3/31/2023," 72,400,000 ", Yes 
808034865400089,Chứng chỉ tiền gửi,VND,"200,000,000 "," 200,000,000 ",3/31/2017,3/31/2024," 200,000,000 ",,,,Khách hàng cá nhân,3/31/2024,3/31/2023," 7,240,000 ", Yes 
808034865400090,Chứng chỉ tiền gửi,VND,"350,000,000 "," 350,000,000 ",3/30/2017,3/30/2024," 350,000,000 ",,,,Khách hàng cá nhân,3/30/2024,3/30/2023," 12,670,000 ", Yes 
808034865400092,Chứng chỉ tiền gửi,VND,"350,000,000 "," 350,000,000 ",3/31/2017,3/31/2024," 350,000,000 ",,,,Khách hàng cá nhân,3/31/2024,3/31/2023," 12,670,000 ", Yes 
808034865400093,Chứng chỉ tiền gửi,VND,"250,000,000 "," 250,000,000 ",3/31/2017,3/31/2024," 250,000,000 ",,,,Khách hàng cá nhân,3/31/2024,3/31/2023," 9,050,000 ", Yes 
808034865400095,Chứng chỉ tiền gửi,VND,"1,000,000,000 "," 1,000,000,000 ",3/7/2017,3/7/2024," 1,000,000,000 ",,,,Khách hàng cá nhân,3/7/2024,3/7/2023," 40,800,000 ", Yes 
808034865400096,Chứng chỉ tiền gửi,VND,"500,000,000 "," 500,000,000 ",2/23/2017,2/23/2024," 500,000,000 ",,,,Khách hàng cá nhân,2/23/2024,2/23/2023," 21,800,000 ", Yes 
808034865400098,Chứng chỉ tiền gửi,VND,"700,000,000 "," 700,000,000 ",2/17/2017,2/17/2024," 700,000,000 ",,,,Khách hàng cá nhân,2/17/2024,2/17/2023," 31,360,000 ", Yes 
808034865400099,Chứng chỉ tiền gửi,VND,"300,000,000 "," 300,000,000 ",2/17/2017,2/17/2024," 300,000,000 ",,,,Khách hàng cá nhân,2/17/2024,2/17/2023," 13,440,000 ", Yes 
808034865400100,Chứng chỉ tiền gửi,VND,"250,000,000 "," 250,000,000 ",2/17/2017,2/17/2024," 250,000,000 ",,,,Khách hàng cá nhân,2/17/2024,2/17/2023," 11,200,000 ", Yes 
808034865400101,Chứng chỉ tiền gửi,VND,"150,000,000 "," 150,000,000 ",2/17/2017,2/17/2024," 150,000,000 ",,,,Khách hàng cá nhân,2/17/2024,2/17/2023," 6,720,000 ", Yes 
808034865400102,Chứng chỉ tiền gửi,VND,"1,000,000,000 "," 1,000,000,000 ",2/17/2017,2/17/2024," 1,000,000,000 ",,,,Khách hàng cá nhân,2/17/2024,2/17/2023," 44,800,000 ", Yes 
808034865400103,Chứng chỉ tiền gửi,VND,"1,000,000,000 "," 1,000,000,000 ",2/17/2017,2/17/2024," 1,000,000,000 ",,,,Khách hàng cá nhân,2/17/2024,2/17/2023," 44,800,000 ", Yes 
808034865400104,Chứng chỉ tiền gửi,VND,"500,000,000 "," 500,000,000 ",2/17/2017,2/17/2024," 500,000,000 ",,,,Khách hàng cá nhân,2/17/2024,2/17/2023," 22,400,000 ", Yes 
808034865400105,Chứng chỉ tiền gửi,VND,"100,000,000 "," 100,000,000 ",3/31/2017,3/31/2024," 100,000,000 ",,,,Khách hàng cá nhân,3/31/2024,3/31/2023," 3,620,000 ", Yes 
808035036700014,Chứng chỉ tiền gửi,VND,"380,000,000 "," 380,000,000 ",3/15/2022,4/15/2023," 380,000,000 ",,,,Khách hàng cá nhân,4/15/2023,4/15/2023," 14,991,781 ", No 
808035054500019,Chứng chỉ tiền gửi,VND,"1,080,000,000 "," 1,080,000,000 ",9/10/2019,9/10/2025," 1,080,000,000 ",,,,Khách hàng cá nhân,9/10/2025,9/10/2023," 4,660,274 ", Yes 
808035618800004,Chứng chỉ tiền gửi,VND,"180,000,000 "," 180,000,000 ",3/30/2017,3/30/2024," 180,000,000 ",,,,Khách hàng cá nhân,3/30/2024,3/30/2023," 6,516,000 ", Yes 
808035618800006,Chứng chỉ tiền gửi,VND,"300,000,000 "," 300,000,000 ",3/30/2017,3/30/2024," 300,000,000 ",,,,Khách hàng cá nhân,3/30/2024,3/30/2023," 10,860,000 ", Yes 
808035618800058,Chứng chỉ tiền gửi,VND,"320,000,000 "," 320,000,000 ",3/15/2022,4/15/2023," 320,000,000 ",,,,Khách hàng cá nhân,4/15/2023,4/15/2023," 12,624,658 ", No 
808035618800060,Chứng chỉ tiền gửi,VND,"300,000,000 "," 300,000,000 ",3/30/2022,4/30/2023," 300,000,000 ",,,,Khách hàng cá nhân,4/30/2023,4/30/2023," 10,947,945 ", No 
808035861900015,Chứng chỉ tiền gửi,VND,"400,000,000 "," 400,000,000 ",10/15/2021,4/15/2023," 400,000,000 ",,,,Khách hàng cá nhân,4/15/2023,4/15/2023," 27,503,014 ", No 
808035942700015,Chứng chỉ tiền gửi,VND,"480,000,000 "," 480,000,000 ",3/25/2022,4/25/2023," 480,000,000 ",,,,Khách hàng cá nhân,4/25/2023,4/25/2023," 17,990,137 ", No 
808036796300020,Chứng chỉ tiền gửi,VND,"1,400,000,000 "," 1,400,000,000 ",3/22/2021,3/22/2027," 1,400,000,000 ",,,,Khách hàng cá nhân,3/22/2027,3/22/2023," 53,299,726 ", Yes 
808036796300023,Chứng chỉ tiền gửi,VND,"150,000,000 "," 150,000,000 ",3/22/2022,4/22/2023," 150,000,000 ",,,,Khách hàng cá nhân,4/22/2023,4/22/2023," 5,710,685 ", No 
808037019800052,Chứng chỉ tiền gửi,VND,"750,000,000 "," 750,000,000 ",10/2/2020,10/2/2022," 750,000,000 ",,,,Khách hàng cá nhân,10/2/2022,10/2/2022," 119,835,616 ", No 
808037019800053,Chứng chỉ tiền gửi,VND,"60,000,000 "," 60,000,000 ",10/5/2020,10/5/2022," 60,000,000 ",,,,Khách hàng cá nhân,10/5/2022,10/5/2022," 9,547,397 ", No 
808037019800054,Chứng chỉ tiền gửi,VND,"50,000,000 "," 50,000,000 ",10/5/2020,10/5/2022," 50,000,000 ",,,,Khách hàng cá nhân,10/5/2022,10/5/2022," 7,956,164 ", No 
808037019800056,Chứng chỉ tiền gửi,VND,"200,000,000 "," 200,000,000 ",10/17/2020,10/17/2022," 200,000,000 ",,,,Khách hàng cá nhân,10/17/2022,10/17/2022," 31,298,630 ", No 
808037019800077,Chứng chỉ tiền gửi,VND,"100,000,000 "," 100,000,000 ",2/8/2022,2/8/2029," 100,000,000 ",,,,Khách hàng cá nhân,2/8/2029,2/8/2023," 4,635,616 ", Yes 
808037141500006,Chứng chỉ tiền gửi,VND,"400,000,000 "," 400,000,000 ",12/25/2019,12/25/2025," 400,000,000 ",,,,Khách hàng cá nhân,12/25/2025,12/25/2022," 22,093,151 ", Yes 
808037761800040,Chứng chỉ tiền gửi,VND,"130,000,000 "," 130,000,000 ",10/28/2021,4/28/2023," 130,000,000 ",,,,Khách hàng cá nhân,4/28/2023,4/28/2023," 8,607,425 ", No 
808037814000044,Chứng chỉ tiền gửi,VND,"500,000,000 "," 500,000,000 ",3/14/2022,4/14/2023," 500,000,000 ",,,,Khách hàng cá nhân,4/14/2023,4/14/2023," 19,824,658 ", No 
808037814000046,Chứng chỉ tiền gửi,VND,"300,000,000 "," 300,000,000 ",3/23/2022,4/23/2023," 300,000,000 ",,,,Khách hàng cá nhân,4/23/2023,4/23/2023," 11,362,192 ", No 
808039178100009,Chứng chỉ tiền gửi,VND,"2,300,000,000 "," 2,300,000,000 ",4/5/2021,4/5/2027," 2,300,000,000 ",,,,Khách hàng cá nhân,4/5/2027,4/5/2023," 83,467,945 ", Yes 
808040313900044,Chứng chỉ tiền gửi,VND,"120,000,000 "," 120,000,000 ",6/25/2021,6/25/2028," 120,000,000 ",,,,Khách hàng cá nhân,6/25/2028,6/25/2023," 2,416,438 ", Yes 
808041113700015,Chứng chỉ tiền gửi,VND,"530,000,000 "," 530,000,000 ",3/19/2022,4/19/2023," 530,000,000 ",,,,Khách hàng cá nhân,4/19/2023,4/19/2023," 20,491,397 ", No 
808041113700016,Chứng chỉ tiền gửi,VND,"500,000,000 "," 500,000,000 ",3/26/2022,4/26/2023," 500,000,000 ",,,,Khách hàng cá nhân,4/26/2023,4/26/2023," 18,641,096 ", No 
808041158500018,Chứng chỉ tiền gửi,VND,"250,000,000 "," 250,000,000 ",3/18/2022,4/18/2023," 250,000,000 ",,,,Khách hàng cá nhân,4/18/2023,4/18/2023," 9,715,068 ", No 
808041158500019,Chứng chỉ tiền gửi,VND,"100,000,000 "," 100,000,000 ",3/26/2022,4/26/2023," 100,000,000 ",,,,Khách hàng cá nhân,4/26/2023,4/26/2023," 3,728,219 ", No 
808041653900008,Chứng chỉ tiền gửi,VND,"200,000,000 "," 200,000,000 ",3/17/2022,4/17/2023," 200,000,000 ",,,,Khách hàng cá nhân,4/17/2023,4/17/2023," 7,811,507 ", No 
808041762400016,Chứng chỉ tiền gửi,VND,"230,000,000 "," 230,000,000 ",3/22/2022,4/22/2023," 230,000,000 ",,,,Khách hàng cá nhân,4/22/2023,4/22/2023," 8,756,384 ", No 
808042179700004,Chứng chỉ tiền gửi,VND,"300,000,000 "," 300,000,000 ",1/10/2022,1/10/2029," 300,000,000 ",,,,Khách hàng cá nhân,1/10/2029,1/10/2023," 15,623,014 ", Yes 
808042179700005,Chứng chỉ tiền gửi,VND,"300,000,000 "," 300,000,000 ",1/10/2022,1/10/2029," 300,000,000 ",,,,Khách hàng cá nhân,1/10/2029,1/10/2023," 15,623,014 ", Yes 
808042179700006,Chứng chỉ tiền gửi,VND,"300,000,000 "," 300,000,000 ",1/10/2022,1/10/2029," 300,000,000 ",,,,Khách hàng cá nhân,1/10/2029,1/10/2023," 15,623,014 ", Yes 
808042248400042,Chứng chỉ tiền gửi,VND,"700,000,000 "," 700,000,000 ",4/3/2021,4/3/2027," 700,000,000 ",,,,Khách hàng cá nhân,4/3/2027,4/3/2023," 24,992,877 ", Yes 
808042248400043,Chứng chỉ tiền gửi,VND,"860,000,000 "," 860,000,000 ",4/3/2021,4/3/2027," 860,000,000 ",,,,Khách hàng cá nhân,4/3/2027,4/3/2023," 30,705,534 ", Yes 
808042248400044,Chứng chỉ tiền gửi,VND,"200,000,000 "," 200,000,000 ",4/3/2021,4/3/2027," 200,000,000 ",,,,Khách hàng cá nhân,4/3/2027,4/3/2023," 7,140,822 ", Yes 
808042248400046,Chứng chỉ tiền gửi,VND,"500,000,000 "," 500,000,000 ",3/30/2017,3/30/2024," 500,000,000 ",,,,Khách hàng cá nhân,3/30/2024,3/30/2023," 18,100,000 ", Yes 
808042248400050,Chứng chỉ tiền gửi,VND,"1,000,000,000 "," 1,000,000,000 ",7/6/2021,7/6/2028," 1,000,000,000 ",,,,Khách hàng cá nhân,7/6/2028,7/6/2023," 17,876,712 ", Yes 
808042248400051,Chứng chỉ tiền gửi,VND,"1,000,000,000 "," 1,000,000,000 ",7/6/2021,7/6/2028," 1,000,000,000 ",,,,Khách hàng cá nhân,7/6/2028,7/6/2023," 17,876,712 ", Yes 
808042248400052,Chứng chỉ tiền gửi,VND,"1,250,000,000 "," 1,250,000,000 ",7/12/2021,7/12/2028," 1,250,000,000 ",,,,Khách hàng cá nhân,7/12/2028,7/12/2023," 20,804,795 ", Yes 
808042248400057,Chứng chỉ tiền gửi,VND,"2,240,000,000 "," 2,240,000,000 ",10/25/2021,4/25/2023," 2,240,000,000 ",,,,Khách hàng cá nhân,4/25/2023,4/25/2023," 149,628,932 ", No 
808042248400059,Chứng chỉ tiền gửi,VND,"500,000,000 "," 500,000,000 ",1/5/2022,1/5/2029," 500,000,000 ",,,,Khách hàng cá nhân,1/5/2029,1/5/2023," 26,531,507 ", Yes 
808042248400060,Chứng chỉ tiền gửi,VND,"360,000,000 "," 360,000,000 ",3/18/2022,4/18/2023," 360,000,000 ",,,,Khách hàng cá nhân,4/18/2023,4/18/2023," 13,989,699 ", No 
808042248400061,Chứng chỉ tiền gửi,VND,"180,000,000 "," 180,000,000 ",3/18/2022,4/18/2023," 180,000,000 ",,,,Khách hàng cá nhân,4/18/2023,4/18/2023," 6,994,849 ", No 
808042569400032,Chứng chỉ tiền gửi,VND,"150,000,000 "," 150,000,000 ",3/26/2022,4/26/2023," 150,000,000 ",,,,Khách hàng cá nhân,4/26/2023,4/26/2023," 5,592,329 ", No 
